  0.35272798304395148       0.16056586553372743       -7.3174742394946932E-004  -3.7902880913109997E-002  -7.3174742394946932E-004 -0.33331209030658582        9.0368899534581449E-004  -3.7902880913109997E-002   9.0368899534581449E-004  0.17274622477285734     
  0.70546353242655446       0.26797070826611497       -1.8346479506283785E-003  -3.9714150822415993E-002  -1.8346479506283785E-003 -0.33323833359041294        1.6687227408503241E-003  -3.9714150822415993E-002   1.6687227408503241E-003   6.5267625324298528E-002
   1.0582100771302385       0.31645010451126371       -3.0601458280135330E-003  -4.1107287541790140E-002  -3.0601458280135330E-003 -0.33312037240442410        2.3022721052582610E-003  -4.1107287541790140E-002   2.3022721052582610E-003   1.6670267893160173E-002
   1.4109708512694634       0.34768760145293492       -4.3811921600149665E-003  -4.2397955048737210E-002  -4.3811921600149665E-003 -0.33296699939969165        2.8356307365287564E-003  -4.2397955048737210E-002   2.8356307365287564E-003  -1.4720602053243548E-002
   1.7637503982077312       0.37123226287214034       -5.7806335863436397E-003  -4.3546243464148510E-002  -5.7806335863436397E-003 -0.33278543619355355        3.2860087944226253E-003  -4.3546243464148510E-002   3.2860087944226253E-003  -3.8446826678586454E-002
   2.1165550120342740       0.39040037831536173       -7.2423034044214862E-003  -4.4524860208073218E-002  -7.2423034044214862E-003 -0.33258159117307234        3.6666289309504026E-003  -4.4524860208073218E-002   3.6666289309504026E-003  -5.7818787142289718E-002
   2.4693938402582201       0.40663559044051906       -8.7511682491568533E-003  -4.5325120942069294E-002  -8.7511682491568533E-003 -0.33236003283650167        3.9887676493256270E-003  -4.5325120942069294E-002   3.9887676493256270E-003  -7.4275557604016884E-002
   2.8222785744789713       0.42066810867637655       -1.0293546764576540E-002  -4.5951341697432861E-002  -1.0293546764576540E-002 -0.33212413177342226        4.2623758544841923E-003  -4.5951341697432861E-002   4.2623758544841923E-003  -8.8543976902953764E-002
   3.1752235777641644       0.43291506580321265       -1.1857445932185495E-002  -4.6415771626269267E-002  -1.1857445932185495E-002 -0.33187618556395548        4.4961734195668093E-003  -4.6415771626269267E-002   4.4961734195668093E-003 -0.10103888023925695     
   3.5282455628137588       0.44364128373357387       -1.3432720321095187E-002  -4.6735146781352009E-002  -1.3432720321095187E-002 -0.33161758240787065        4.6978112846871260E-003  -4.6735146781352009E-002   4.6978112846871260E-003 -0.11202370132570252     
   3.8813638924755711       0.45303320147604914       -1.5011086018926898E-002  -4.6928157297189743E-002  -1.5011086018926898E-002 -0.33134896205734538        4.8738539253860551E-003  -4.6928157297189743E-002   4.8738539253860551E-003 -0.12168423941870282     
   4.2346013703983081       0.46123360808274322       -1.6586001560292808E-002  -4.7013660005882432E-002  -1.6586001560292808E-002 -0.33107037497401332        5.0299142572566092E-003  -4.7013660005882432E-002   5.0299142572566092E-003 -0.13016323310873024     
   4.5879858347558349       0.46836018971750720       -1.8152477230319902E-002  -4.7009503047179026E-002  -1.8152477230319902E-002 -0.33078142265969962        5.1706629108014121E-003  -4.7009503047179026E-002   5.1706629108014121E-003 -0.13757876705780744     
   4.9415523678330295       0.47451431045160825       -1.9706833429699588E-002  -4.6931785713362616E-002  -1.9706833429699588E-002 -0.33048138028909185        5.2999763306167298E-003  -4.6931785713362616E-002   5.2999763306167298E-003 -0.14403293016251648     
   5.2953459606083371       0.47978628971914888       -2.1246463294991753E-002  -4.6794539284764937E-002  -2.1246463294991753E-002 -0.33016929405963580        5.4209714820431486E-003  -4.6794539284764937E-002   5.4209714820431486E-003 -0.14961699565951336     
   5.6494243936163038       0.48425746536228637       -2.2769601721680452E-002  -4.6609613493400627E-002  -2.2769601721680452E-002 -0.32984405957829327        5.5361562706055323E-003  -4.6609613493400627E-002   5.5361562706055323E-003 -0.15441340578399321     
   6.0038612666285189       0.48800176597095951       -2.4275136587762279E-002  -4.6386815136568324E-002  -2.4275136587762279E-002 -0.32950447783391984        5.6474724639988694E-003  -4.6386815136568324E-002   5.6474724639988694E-003 -0.15849728813703959     
   6.3587493109851803       0.49108595795206772       -2.5762448147550465E-002  -4.6134066117948860E-002  -2.5762448147550465E-002 -0.32914929683497307        5.7564349987429819E-003  -4.6134066117948860E-002   5.7564349987429819E-003 -0.16193666111709515     
   6.7142043364857891       0.49357025983659203       -2.7231299344422727E-002  -4.5857694400424677E-002  -2.7231299344422727E-002 -0.32877723559200867        5.8641687521079865E-003  -4.5857694400424677E-002   5.8641687521079865E-003 -0.16479302424458292     
   7.0703702766947023       0.49550831994796612       -2.8681754495048797E-002  -4.5562624995955814E-002  -2.8681754495048797E-002 -0.32838699758255807        5.9715264455648719E-003  -4.5562624995955814E-002   5.9715264455648719E-003 -0.16712132236540808     
   7.4274257334407006       0.49694781904108348       -3.0114141749112349E-002  -4.5252648009718836E-002  -3.0114141749112349E-002 -0.32797726892585921        6.0791089740641936E-003  -4.5252648009718836E-002   6.0791089740641936E-003 -0.16897055011522427     
   7.7855921835939341       0.49793069380092642       -3.1529033724540578E-002  -4.4930536419803581E-002  -3.1529033724540578E-002 -0.32754670768909172        6.1873559184975465E-003  -4.4930536419803581E-002   6.1873559184975465E-003 -0.17038398611183464     
   8.1451436629777731       0.49849397703140969       -3.2927258558100164E-002  -4.4598240578361356E-002  -3.2927258558100164E-002 -0.32709391893227402        6.2965450609090354E-003  -4.4598240578361356E-002   6.2965450609090354E-003 -0.17140005809913522     
   8.5064173470017614       0.49867027089070587       -3.4309912543726589E-002  -4.4256928275740660E-002  -3.4309912543726589E-002 -0.32661742242241953        6.4068567196812710E-003  -4.4256928275740660E-002   6.4068567196812710E-003 -0.17205284846828589     
   8.8698241380917899       0.49848869316556293       -3.5678389486489159E-002  -4.3907130211569743E-002  -3.5678389486489159E-002 -0.32611560865756356        6.5183557539970427E-003  -4.3907130211569743E-002   6.5183557539970427E-003 -0.17237308450799910     
   9.2358581848383032       0.49797536487250021       -3.7034395132024514E-002  -4.3548744663574897E-002  -3.7034395132024514E-002 -0.32558669144321439        6.6310372847116104E-003  -4.3548744663574897E-002   6.6310372847116104E-003 -0.17238867342928535     
   9.6051042469323278       0.49715420197069166       -3.8379967069900711E-002  -4.3181177319574861E-002  -3.8379967069900711E-002 -0.32502865381749441        6.7447994114711888E-003  -4.3181177319574861E-002   6.7447994114711888E-003 -0.17212554815319761     
   9.9782419732894443       0.49604716381709740       -3.9717468009845339E-002  -4.2803351602294981E-002  -3.9717468009845339E-002 -0.32443919701273144        6.8594801785084904E-003  -4.2803351602294981E-002   6.8594801785084904E-003 -0.17160796680436577     
   10.356046436471816       0.49467468915812279       -4.1049576782712732E-002  -4.2413870961444257E-002  -4.1049576782712732E-002 -0.32381568931048610        6.9748291790253936E-003  -4.2413870961444257E-002   6.9748291790253936E-003 -0.17085899984763669     
   10.739384630745095       0.49305556909125153       -4.2379246439418559E-002  -4.2011049183571118E-002  -4.2379246439418559E-002 -0.32315512524760981        7.0905436431455198E-003  -4.2011049183571118E-002   7.0905436431455198E-003 -0.16990044384364184     
   11.129208029514405       0.49120699801958018       -4.3709660505935506E-002  -4.1593092725024879E-002  -4.3709660505935506E-002 -0.32245409068419628        7.2062431875927402E-003  -4.1593092725024879E-002   7.2062431875927402E-003 -0.16875290733538389     
   11.526541676059596       0.48914413773237503       -4.5044155201792273E-002  -4.1158128319455672E-002  -4.5044155201792273E-002 -0.32170874341922051        7.3215081609374431E-003  -4.1158128319455672E-002   7.3215081609374431E-003 -0.16743539431315368     
   11.932470588778802       0.48687997369915076       -4.6386150422440722E-002  -4.0704368206100107E-002  -4.6386150422440722E-002 -0.32091480270529738        7.4358563984243493E-003  -4.0704368206100107E-002   7.4358563984243493E-003 -0.16596517099385344     
   12.348124480977132       0.48442483516904716       -4.7739054051013627E-002  -4.0230088190132025E-002  -4.7739054051013627E-002 -0.32006755579699697        7.5487818163877535E-003  -4.0230088190132025E-002   7.5487818163877535E-003 -0.16435727937205022     
   12.774661905575551       0.48178636065699448       -4.9106190569569018E-002  -3.9733731981008449E-002  -4.9106190569569018E-002 -0.31916187220251824        7.6597285540018732E-003  -3.9733731981008449E-002   7.6597285540018732E-003 -0.16262448845447597     
   13.213254936096968       0.47896924240347177       -5.0490710171390084E-002  -3.9213808600741355E-002  -5.0490710171390084E-002 -0.31819223352176335        7.7681261021268272E-003  -3.9213808600741355E-002   7.7681261021268272E-003 -0.16077700888170790     
   13.665075425477085       0.47597550421997653       -5.1895536726971031E-002  -3.8668933238292257E-002  -5.1895536726971031E-002 -0.31715276758282374        7.8733560206994194E-003  -3.8668933238292257E-002   7.8733560206994194E-003 -0.15882273663715277     
   14.131283742753908       0.47280456422079092       -5.3323295551804081E-002  -3.8097670317493955E-002  -5.3323295551804081E-002 -0.31603729580491924        7.9747806715883413E-003  -3.8097670317493955E-002   7.9747806715883413E-003 -0.15676726841587166     
   14.613020713634446       0.46945383415860437       -5.4776288251786029E-002  -3.7498567760650192E-002  -5.4776288251786029E-002 -0.31483938062098560        8.0716989952352349E-003  -3.7498567760650192E-002   8.0716989952352349E-003 -0.15461445353761866     
   15.111403256817983       0.46591903010109664       -5.6256439389721753E-002  -3.6870019953329287E-002  -5.6256439389721753E-002 -0.31355238429018262        8.1633670326288141E-003  -3.6870019953329287E-002   8.1633670326288141E-003 -0.15236664581091428     
   15.627523910832446       0.46219498078347049       -5.7765293845832108E-002  -3.6210371412342679E-002  -5.7765293845832108E-002 -0.31216952402717052        8.2489414837902050E-003  -3.6210371412342679E-002   8.2489414837902050E-003 -0.15002545675629894     
