 -0.16666666666666666      -0.16666666666666666       0.16666666666666666       0.16666666666666666     
 -0.16166666677842537      -0.16166666677842537       0.16166666677842537       0.16907501617206927     
 -0.15666666689018408      -0.15666666689018408       0.15666666689018408       0.17130803954142892     
 -0.15166666700194278      -0.15166666700194278       0.15166666700194278       0.17337683735581313     
 -0.14666666711370149      -0.14666666711370149       0.14666666711370149       0.17529150308390254     
 -0.14166666815678278      -0.14166666815678278       0.14166666815678278       0.17706127262902416     
 -0.13666666733721891      -0.13666666733721891       0.13666666733721891       0.17869464933968005     
 -0.13166666651765505      -0.13166666651765505       0.13166666651765505       0.18019950368025658     
 -0.12666666756073633      -0.12666666756073633       0.12666666756073633       0.18158316099896304     
 -0.12166666860381761      -0.12166666860381761       0.12166666860381761       0.18285247497840024     
 -0.11666666964689890      -0.11666666964689890       0.11666666964689890       0.18401388770341620     
 -0.11166666696468988      -0.11166666696468988       0.11166666696468988       0.18507348384397840     
 -0.10666666800777116      -0.10666666800777116       0.10666666800777116       0.18603703310423181     
 -0.10166666905085245      -0.10166666905085245       0.10166666905085245       0.18691003441027945     
  -9.6666666368643434E-002  -9.6666666368643434E-002   9.6666666368643434E-002  0.18769774761875438     
  -9.1666671137015016E-002  -9.1666671137015016E-002   9.1666671137015016E-002  0.18840522166967058     
  -8.6666668454806001E-002  -8.6666668454806001E-002   8.6666668454806001E-002  0.18903732708257814     
  -8.1666665772596986E-002  -8.1666665772596986E-002   8.1666665772596986E-002  0.18959877235948056     
  -7.6666670540968568E-002  -7.6666670540968568E-002   7.6666670540968568E-002  0.19009412837103637     
  -7.1666667858759553E-002  -7.1666667858759553E-002   7.1666667858759553E-002  0.19052784855336707     
  -6.6666672627131135E-002  -6.6666672627131135E-002   6.6666672627131135E-002  0.19090428042738777     
  -6.1666669944922120E-002  -6.1666669944922120E-002   6.1666669944922120E-002  0.19122768550337815     
  -5.6666667262713105E-002  -5.6666667262713105E-002   5.6666667262713105E-002  0.19150224828870099     
  -5.1666672031084687E-002  -5.1666672031084687E-002   5.1666672031084687E-002  0.19173209005934386     
  -4.6666669348875672E-002  -4.6666669348875672E-002   4.6666669348875672E-002  0.19192128006745432     
  -4.1666666666666657E-002  -4.1666666666666657E-002   4.1666666666666657E-002  0.19207384286026849     
  -3.6666671435038239E-002  -3.6666671435038239E-002   3.6666671435038239E-002  0.19219376786456832     
  -3.1666676203409821E-002  -3.1666676203409821E-002   3.1666676203409821E-002  0.19228501689002800     
  -2.6666666070620210E-002  -2.6666666070620210E-002   2.6666666070620210E-002  0.19235153005280264     
  -2.1666670838991792E-002  -2.1666670838991792E-002   2.1666670838991792E-002  0.19239723083426225     
  -1.6666675607363374E-002  -1.6666675607363374E-002   1.6666675607363374E-002  0.19242603192623550     
  -1.1666665474573762E-002  -1.1666665474573762E-002   1.1666665474573762E-002  0.19244183825791275     
  -6.6666702429453439E-003  -6.6666702429453439E-003   6.6666702429453439E-003  0.19244855012052123     
  -1.6666750113169260E-003  -1.6666750113169260E-003   1.6666750113169260E-003  0.19245006567325118     
   3.3333351214726858E-003   3.3333351214726858E-003  -3.3333351214726858E-003  0.19245028218017848     
   8.3333303531011038E-003   8.3333303531011038E-003  -8.3333303531011038E-003  0.19245309673580907     
   1.3333325584729522E-002   1.3333325584729522E-002  -1.3333325584729522E-002  0.19246240612003324     
   1.8333335717519134E-002   1.8333335717519134E-002  -1.8333335717519134E-002  0.19248210596291598     
   2.3333330949147552E-002   2.3333330949147552E-002  -2.3333330949147552E-002  0.19251608877352588     
   2.8333326180775970E-002   2.8333326180775970E-002  -2.8333326180775970E-002  0.19256824178281917     
   3.3333321412404388E-002   3.3333321412404388E-002  -3.3333321412404388E-002  0.19264244348439488     
   3.8333331545193999E-002   3.8333331545193999E-002  -3.8333331545193999E-002  0.19274255998268522     
   4.3333326776822417E-002   4.3333326776822417E-002  -4.3333326776822417E-002  0.19287243894322423     
   4.8333322008450835E-002   4.8333322008450835E-002  -4.8333322008450835E-002  0.19303590586306488     
   5.3333332141240447E-002   5.3333332141240447E-002  -5.3333332141240447E-002  0.19323675743527521     
   5.8333327372868865E-002   5.8333327372868865E-002  -5.8333327372868865E-002  0.19347875246673721     
   6.3333322604497283E-002   6.3333322604497283E-002  -6.3333322604497283E-002  0.19376560802398302     
   6.8333332737286895E-002   6.8333332737286895E-002  -6.8333332737286895E-002  0.19410099028017661     
   7.3333327968915313E-002   7.3333327968915313E-002  -7.3333327968915313E-002  0.19448850249998303     
   7.8333323200543731E-002   7.8333323200543731E-002  -7.8333323200543731E-002  0.19493168223266227     
   8.3333333333333343E-002   8.3333333333333343E-002  -8.3333333333333343E-002  0.19543398999264289     
   8.8333328564961761E-002   8.8333328564961761E-002  -8.8333328564961761E-002  0.19599879477828053     
   9.3333323796590179E-002   9.3333323796590179E-002  -9.3333323796590179E-002  0.19662937372797937     
   9.8333319028218596E-002   9.8333319028218596E-002  -9.8333319028218596E-002  0.19732889705896978     
  0.10333331425984701       0.10333331425984701      -0.10333331425984701       0.19810042038270215     
  0.10833333929379782       0.10833333929379782      -0.10833333929379782       0.19894688117893977     
  0.11333333452542624       0.11333333452542624      -0.11333333452542624       0.19987106978328573     
  0.11833332975705466       0.11833332975705466      -0.11833332975705466       0.20087565177818534     
  0.12333332498868307       0.12333332498868307      -0.12333332498868307       0.20196314106668758     
  0.12833332022031149       0.12833332022031149      -0.12833332022031149       0.20313589822741687     
  0.13333331545193991       0.13333331545193991      -0.13333331545193991       0.20439612489093181     
  0.13833334048589072       0.13833334048589072      -0.13833334048589072       0.20574586735179870     
  0.14333333571751913       0.14333333571751913      -0.14333333571751913       0.20718698013710968     
  0.14833333094914755       0.14833333094914755      -0.14833333094914755       0.20872117157352657     
  0.15333332618077597       0.15333332618077597      -0.15333332618077597       0.21034997053036097     
  0.15833332141240439       0.15833332141240439      -0.15833332141240439       0.21207473364674581     
  0.16333331664403281       0.16333331664403281      -0.16333331664403281       0.21389664585116183     
  0.16833331187566122       0.16833331187566122      -0.16833331187566122       0.21581672192615126     
  0.17333333690961203       0.17333333690961203      -0.17333333690961203       0.21783582140944657     
  0.17833333214124045       0.17833333214124045      -0.17833333214124045       0.21995460338512260     
  0.18333332737286887       0.18333332737286887      -0.18333332737286887       0.22217360308795495     
  0.18833332260449728       0.18833332260449728      -0.18833332260449728       0.22449318956522812     
  0.19333331783612570       0.19333331783612570      -0.19333331783612570       0.22691358333575132     
  0.19833331306775412       0.19833331306775412      -0.19833331306775412       0.22943486293084830     
  0.20333333810170492       0.20333333810170492      -0.20333333810170492       0.23205698788728280     
  0.20833333333333334       0.20833333333333334      -0.20833333333333334       0.23477974311634678     
  0.21333332856496176       0.21333332856496176      -0.21333332856496176       0.23760284049023447     
  0.21833332379659018       0.21833332379659018      -0.21833332379659018       0.24052586496420103     
  0.22333331902821860       0.22333331902821860      -0.22333331902821860       0.24354829807808973     
  0.22833331425984701       0.22833331425984701      -0.22833331425984701       0.24666952617744900     
  0.23333330949147543       0.23333330949147543      -0.23333330949147543       0.24988884860294386     
  0.23833333452542624       0.23833333452542624      -0.23833333452542624       0.25320550583283713     
  0.24333332975705466       0.24333332975705466      -0.24333332975705466       0.25661860774421352     
  0.24833332498868307       0.24833332498868307      -0.24833332498868307       0.26012725992633851     
  0.25333332022031152       0.25333332022031152      -0.25333332022031152       0.26373049260256282     
