 -0.14897366821765873       0.17441701519642855     
   9.9445958009823615E-002  0.19746173547569340     
  0.15834110311054428       0.21201668668696158     
  0.18382275985701338       0.22230496107937439     
  0.20040179303209074       0.23038563485240848     
  0.21270823895029201       0.23709331156023331     
  0.22243204582790260       0.24281741878511859     
  0.23037056324915442       0.24776485066444584     
  0.23696574754211347       0.25205987705567012     
  0.24249255266990724       0.25578603042659531     
  0.24713846695278890       0.25900579537803414     
  0.25104033927193053       0.26176973117891877     
  0.25430372385531774       0.26412131705137398     
  0.25701306528308926       0.26609908565180207     
  0.25923796089067686       0.26773791499894717     
  0.26103666446148444       0.26906943703618519     
  0.26245860827107659       0.27012241294671974     
  0.26354584170540718       0.27092274557660589     
  0.26433429403704251       0.27149366471383668     
  0.26485451696386647       0.27185573007640740     
  0.26513251398256327       0.27202705657510023     
  0.26519027054998562       0.27202342206920155     
  0.26504644176430103       0.27185858051986472     
  0.26471681258191715       0.27154445882026512     
  0.26421490176876949       0.27109150825215289     
  0.26355234201131494       0.27050891127978000     
  0.26273935929253084       0.26980488493338434     
  0.26178501212398381       0.26898681025080584     
  0.26069749107383050       0.26806141638469466     
  0.25948416977509831       0.26703477857983443     
  0.25815170962637779       0.26591236286477282     
  0.25670594541013841       0.26469890905178084     
  0.25515186884215318       0.26339839602068960     
  0.25349345847333132       0.26201389907720796     
  0.25173367579389960       0.26054758187831883     
  0.24987436334287402       0.25900062340057739     
  0.24791635114931163       0.25737330726407992     
  0.24585947331606972       0.25566504944492580     
  0.24370279954742821       0.25387458639991939     
  0.24144475397618945       0.25200008082945730     
  0.23908344555574418       0.25003937796079395     
  0.23661684959247559       0.24799015026958265     
  0.23404318734693688       0.24585017697958322     
  0.23136109717623712       0.24361747050926805     
  0.22856996657422060       0.24129051040994315     
  0.22566996632541306       0.23886827044126291     
  0.22266222380345843       0.23635034547032782     
  0.21954864135238400       0.23373684840593772     
  0.21633191059193305       0.23102845334419694     
  0.21301519616561526       0.22822623609036871     
  0.20960213408944431       0.22533173242637985     
  0.20609648189161117       0.22234677651383417     
  0.20250213166403197       0.21927356936549436     
  0.19882265154856016       0.21611444816117673     
  0.19506124845825193       0.21287192323551216     
  0.19122018653257353       0.20954840441970429     
  0.18730080426716361       0.20614633490826967     
  0.18330302671591023       0.20266808461423169     
  0.17922614039020041       0.19911661862006580     
  0.17506988522569869       0.19549628928448642     
  0.17083744293086470       0.19181449114599830     
  0.16653734105054296       0.18808246095921272     
  0.16218544003310309       0.18431600641851559     
  0.15780432044494277       0.18053485740853220     
  0.15342184451778221       0.17676147983694313     
  0.14906614247180497       0.17301798315672529     
  0.14476209139586121       0.16932389774604678     
  0.14052753376524443       0.16569412196316266     
  0.13637311363321555       0.16213879066656137     
  0.13230301536917166       0.15866400317200280     
  0.12832284588971277       0.15527613121551015     
  0.12444691033887102       0.15198585520763794     
  0.12070479448397493       0.14881099018547389     
  0.11713995859215443       0.14577457279464659     
  0.11379423775756650       0.14289605237011105     
  0.11068042308230597       0.14017977715981644     
  0.10778467693606643       0.13761793328653704     
  0.10508702708848282       0.13520031928790674     
  0.10257061009517499       0.13291730766802420     
  0.10022174871539220       0.13076065635123049     
   9.8028595320716255E-002  0.12872318072256669     
   9.5980281019403549E-002  0.12679665627762313     
   9.4095708779256271E-002  0.12498330298650963     
   9.2406801932186977E-002  0.12329010682127547     
   9.0932923915884339E-002  0.12171841382252351     
   8.9692583206336954E-002  0.12026328492340224     
   8.8729578738654544E-002  0.11892660471863493     
   8.8077402003542915E-002  0.11771375068096708     
   8.7674800364957908E-002  0.11659732176502169     
   8.7371495821073925E-002  0.11551464778892571     
   8.7051972890983778E-002  0.11442762954243510     
   8.6650143178533909E-002  0.11331427296307521     
   8.6203611268700159E-002  0.11218375698230364     
   8.5822403108984840E-002  0.11105613003227989     
   8.5527248233194991E-002  0.10991653874865649     
   8.5303347212244238E-002  0.10874193987508529     
   8.5320990056073964E-002  0.10759607609311485     
   8.5691224738745034E-002  0.10653575560418981     
   8.6159533971600255E-002  0.10546415995414199     
   8.6558416600916455E-002  0.10431174945257476     
   8.6752314548513842E-002  0.10307510379419121     
   8.6825802657785653E-002  0.10182620118737479     
   8.6966244516153396E-002  0.10067039745814499     
   8.7189547166983974E-002   9.9626278382015376E-002
   8.7434450088138285E-002   9.8699018360152851E-002
   8.7563010150742374E-002   9.7750371487951515E-002
   8.7798410072100153E-002   9.6791830188395864E-002
   8.8335382783920002E-002   9.5944656679801399E-002
   8.9063011287162125E-002   9.5183818386623154E-002
   8.9733053949786312E-002   9.4505420446314284E-002
   9.0079636802662108E-002   9.3762662340214020E-002
   8.9713365684290947E-002   9.2628561790002409E-002
   8.8954342195476058E-002   9.1304162873852693E-002
   8.8497376999276928E-002   9.0247178321945828E-002
   8.8246101849967978E-002   8.9381973585205388E-002
   8.8191364521054513E-002   8.8800263080188263E-002
   8.8156372939386121E-002   8.8421753682772039E-002
   8.8204687736575985E-002   8.8299305418185425E-002
   8.8505254660408678E-002   8.8615214818601781E-002
   8.9026280824988951E-002   8.9393692550966006E-002
   8.9672643165759208E-002   9.0493162798034751E-002
   9.0531152011188040E-002   9.1953159357447828E-002
   9.1292110247298150E-002   9.3685397556115962E-002
   9.2883154058666026E-002   9.6783160818817437E-002
   9.4583659266216716E-002  0.10006270092326916     
   9.5520419486238045E-002  0.10304334496106335     
   9.5949308576647449E-002  0.10615257252140284     
   9.6111930047950336E-002  0.10867520348572007     
   9.6030168284503697E-002  0.11102466878866422     
   9.5592641417182392E-002  0.11321745203099103     
   9.4370407831445235E-002  0.11495294666174527     
   9.3125988442512270E-002  0.11799725260787138     
   9.0091225429228192E-002  0.12265058190760116     
   8.4359330996693987E-002  0.12768286146475380     
   7.2812905489204716E-002  0.13156653600179208     
   4.2846430591580879E-002  0.13336437581996935     
  -6.1727224157012803E-002  0.13306124287492915     
  -8.2494553321401778E-002  0.13132704919146138     
 -0.10028052479753140       0.13116414231229706     
 -0.11618119792709811       0.13196340759328523     
 -0.12627420436780887       0.13403864387671585     
 -0.13333658936123227       0.13745639553343728     
 -0.13808418991240201       0.14058541154156556     
 -0.14191755404521625       0.14336584043307410     
 -0.14519933279361524       0.14597813382496286     
 -0.14776310723708772       0.14815754504179038     
 -0.14990000129022307       0.15005960151018921     
 -0.15177019012237949       0.15182651985903167     
 -0.15340616169900226       0.15349642636766442     
 -0.15480899481324517       0.15508116301504912     
 -0.15597918026133017       0.15659960409592844     
 -0.15690798707877937       0.15807040977533102     
 -0.15757560132633927       0.15950675713648899     
