-0.725729	0.419695	-1.131658	0.305812	-1.470553	0.197928	-1.988141	0.078902	-2.883317	0.012401	-3.044020	0.008819
-0.690151	0.419840	-1.102412	0.310798	-1.440804	0.204645	-1.955477	0.085464	-2.844824	0.013576	-3.002211	0.009561
-0.654573	0.419081	-1.073166	0.315049	-1.411055	0.211075	-1.922814	0.092247	-2.806332	0.014822	-2.960402	0.010396
-0.618995	0.417445	-1.043920	0.318614	-1.381307	0.217214	-1.890151	0.099175	-2.767839	0.016140	-2.918593	0.011342
-0.583417	0.415096	-1.014673	0.321566	-1.351558	0.223039	-1.857487	0.106151	-2.729347	0.017505	-2.876784	0.012404
-0.547839	0.412269	-0.985427	0.323991	-1.321809	0.228514	-1.824824	0.113076	-2.690854	0.018915	-2.834975	0.013579
-0.512261	0.409156	-0.956181	0.325987	-1.292060	0.233598	-1.792161	0.119864	-2.652362	0.020417	-2.793166	0.014856
-0.476683	0.405823	-0.926935	0.327656	-1.262312	0.238259	-1.759497	0.126446	-2.613869	0.022085	-2.751357	0.016218
-0.441106	0.402219	-0.897688	0.329105	-1.232563	0.242490	-1.726834	0.132781	-2.575377	0.023965	-2.709548	0.017653
-0.405528	0.398278	-0.868442	0.330424	-1.202814	0.246309	-1.694171	0.138866	-2.536884	0.026047	-2.667739	0.019162
-0.369950	0.394044	-0.839196	0.331678	-1.173065	0.249760	-1.661508	0.144736	-2.498392	0.028294	-2.625930	0.020770
-0.334372	0.389710	-0.809950	0.332887	-1.143317	0.252900	-1.628844	0.150461	-2.459899	0.030690	-2.584121	0.022515
-0.298794	0.385549	-0.780704	0.334026	-1.113568	0.255792	-1.596181	0.156112	-2.421407	0.033250	-2.542312	0.024434
-0.263216	0.381749	-0.751457	0.335032	-1.083819	0.258501	-1.563518	0.161730	-2.382915	0.035991	-2.500503	0.026540
-0.227638	0.378301	-0.722211	0.335832	-1.054070	0.261088	-1.530854	0.167298	-2.344422	0.038907	-2.458693	0.028788
-0.192060	0.375001	-0.692965	0.336368	-1.024322	0.263603	-1.498191	0.172751	-2.305930	0.041966	-2.416884	0.031071
-0.156482	0.371573	-0.663719	0.336619	-0.994573	0.266084	-1.465528	0.178007	-2.267437	0.045125	-2.375075	0.033282
-0.120905	0.367814	-0.634472	0.336607	-0.964824	0.268551	-1.432864	0.183008	-2.228945	0.048354	-2.333266	0.035427
-0.085327	0.363668	-0.605226	0.336385	-0.935075	0.270996	-1.400201	0.187747	-2.190452	0.051649	-2.291457	0.037638
-0.049749	0.359209	-0.575980	0.336029	-0.905327	0.273395	-1.367538	0.192258	-2.151960	0.055051	-2.249648	0.040071
-0.014171	0.354578	-0.546734	0.335614	-0.875578	0.275702	-1.334874	0.196600	-2.113467	0.058640	-2.207839	0.042795
