1.561793	1.737784
1.641849	0.689751
0.709593	-0.571406
0.637843	-0.682093
1.718036	-0.079793
0.786032	1.239572
0.396925	1.364621
-0.654666	1.605199
0.746584	1.048367
0.604689	-0.743794
-0.033462	-1.669470
0.268177	-1.583334
0.027114	-0.332277
-0.069789	0.101964
-0.087336	-1.468665
0.126655	-0.545772
0.196425	-0.619985
-0.904432	0.513392
-0.365486	2.232790
0.977067	2.630286
1.911215	1.681271
1.129670	0.418563
1.441361	-0.311016
1.256635	-0.815348
0.600074	-0.629632
-0.456934	0.296695
-0.609272	-1.660659
-0.272289	-1.256590
0.183516	1.112723
1.043136	-0.088217
1.055858	-1.106177
1.719617	-0.205641
1.412711	-0.333140
0.315067	-1.427115
-0.711239	-0.425189
-0.267164	1.343980
0.272456	0.100556
1.381209	-0.425219
1.382928	0.120536
-0.584750	0.029413
-0.580768	-0.163333
-0.133977	-0.020874
0.075754	-0.935954
0.190043	-1.137238
1.848895	-0.811521
0.932581	-0.628018
-0.261342	-1.093088
-0.852088	-0.337105
-0.903764	0.930397
-0.614041	0.184714
-1.632815	-0.103560
-2.145276	-0.707137
-1.403796	-0.986792
-1.202873	-1.511938
-1.273749	-2.523443
-0.627299	-2.509505
0.265178	-1.010877
0.844147	0.360774
1.508569	0.398791
0.416306	0.140569
0.523829	-0.816330
-1.568284	-0.689799
-0.858648	0.394213
-0.517797	2.517387
-0.362166	1.000804
-1.088966	-0.329606
-0.714740	-0.361446
1.016408	0.281016
-0.271498	-0.500472
-1.694739	0.462080
-1.281154	0.864697
-0.666874	-1.337919
0.107855	-1.293188
0.301693	0.527642
-0.329186	-0.648642
0.248851	0.263201
0.686950	-0.295501
0.061315	-0.584769
-0.362467	-0.206534
-0.229896	-1.412018
1.223502	-0.893181
1.193002	-0.486289
1.073409	0.200818
0.422656	-0.083551
-0.868470	0.871115
-0.745823	0.421373
-0.488477	0.205365
-0.473171	0.419106
-0.645569	-0.181212
-0.337915	-0.484511
0.098417	0.374887
0.455839	0.031346
0.463438	-1.163705
-0.146776	-1.099523
-1.002357	-0.153854
-0.566864	-0.036560
-1.090398	-0.629861
-2.140831	0.460062
-1.977248	1.118238
-2.220654	1.226940
-1.187659	0.852937
0.256856	0.643543
0.042309	1.276765
-0.112302	1.603021
0.016496	1.006729
0.459436	-0.283323
-0.088081	-0.845612
-0.236030	-0.851738
-0.188421	-1.103159
0.337555	-0.983793
0.904162	0.066615
0.525561	0.177510
-0.151980	-0.241855
-0.949099	-0.588918
-0.613396	-1.551778
-1.722847	-1.096976
-1.706359	0.070237
-0.653574	0.889317
0.006960	0.893490
0.526292	0.264458
1.121664	-0.653477
1.206316	-0.780308
0.439683	0.020505
0.055544	-0.990429
1.202960	-1.642375
-0.698807	-0.394755
0.569959	0.088484
-0.036941	-0.630395
-1.854754	0.542435
-1.624124	1.404072
-0.857811	1.019372
-0.695078	0.273175
-0.851542	0.156599
-0.686040	0.563770
-0.787008	-0.672484
1.405956	-2.737903
0.858984	-2.280147
-0.759066	-0.201979
-0.780067	0.224840
0.581286	-0.055676
0.242278	0.004253
-1.377961	-0.271161
-0.777934	-0.401088
-0.455930	-0.649345
-1.228178	0.547754
-1.244696	0.567379
-0.251509	0.249939
-1.125459	-1.041918
0.293438	-1.809702
2.165081	0.107664
1.933336	1.730995
1.151266	1.080928
1.202539	-0.391693
0.491282	-1.021108
0.927219	-0.885551
1.777294	-0.164122
1.015971	0.647475
-1.488314	-1.146844
-2.711041	0.266099
-1.321887	-0.229472
0.992727	-1.642226
1.568206	-1.424616
1.247386	0.172913
1.300496	1.331432
0.914282	0.100285
0.213083	0.919264
-1.238592	0.948717
-1.304139	0.558214
-2.208765	-0.475686
-2.602699	-1.043804
-1.207156	-2.276127
0.074299	-2.807293
-3.189138	-0.758971
1.230949	1.209222
2.456054	-0.999383
-0.277123	-1.077560
0.639018	0.404654
0.572748	1.679583
-1.019464	0.319016
-2.733149	0.643144
-3.648510	-0.711083
2.100032	0.251795
2.800979	0.385903
1.873847	-1.689369
0.069079	-0.223720
-0.661676	0.853733
-0.838837	-0.092392
0.836687	1.122056
0.898510	0.640362
-0.558111	-0.576289
-0.305040	-1.177262
0.274615	-0.668507
0.329758	0.700402
0.252397	0.859586
-0.240876	0.449697
-0.565941	-0.425448
-1.137018	0.506179
0.083635	0.598539
0.756403	-0.187507
0.581270	-0.702476
1.339719	-0.124029
0.288551	-0.462950
-0.555136	-0.596983
0.381835	-0.424168
-0.462717	1.358493
-0.913752	1.979013
0.007012	1.613217
-0.248474	0.191778
0.498977	0.557723
1.490678	0.043305
1.462870	-2.292521
0.539650	-1.083328
-0.211868	-0.197654
-0.213577	-0.071523
-0.492925	-0.259870
-1.259196	0.871371
-0.649404	0.902559
