-0.120384	1.561793
-1.199418	1.641849
-1.646486	0.709593
-0.156613	0.637843
-0.182550	1.718036
-1.044027	0.786032
1.065498	0.396925
1.080103	-0.654666
0.109292	0.746584
-0.939390	0.604689
-0.985411	-0.033462
-0.838979	0.268177
-1.003334	0.027114
-0.814375	-0.069789
-0.563696	-0.087336
-0.157819	0.126655
0.344991	0.196425
0.177527	-0.904432
-1.424816	-0.365486
-2.301732	0.977067
-2.471913	1.911215
-1.786508	1.129670
-0.935637	1.441361
-0.744852	1.256635
-0.427763	0.600074
0.873714	-0.456934
1.279349	-0.609272
0.130745	-0.272289
-1.067864	0.183516
-0.980511	1.043136
0.089364	1.055858
0.029189	1.719617
-0.372669	1.412711
-0.537772	0.315067
-0.942523	-0.711239
-0.934607	-0.267164
-0.897334	0.272456
-0.777975	1.381209
-0.928789	1.382928
-1.264016	-0.584750
-1.026336	-0.580768
-0.947180	-0.133977
-1.476322	0.075754
-1.788199	0.190043
-2.434966	1.848895
-2.485676	0.932581
0.400138	-0.261342
0.350252	-0.852088
-0.238505	-0.903764
0.784706	-0.614041
1.119445	-1.632815
0.366511	-2.145276
-0.752463	-1.403796
-0.481578	-1.202873
1.067043	-1.273749
0.996945	-0.627299
-0.264891	0.265178
-0.555961	0.844147
-0.215165	1.508569
-0.357141	0.416306
0.865537	0.523829
0.699111	-1.568284
-0.326245	-0.858648
-0.625790	-0.517797
-0.014894	-0.362166
0.125436	-1.088966
0.476003	-0.714740
0.231862	1.016408
0.704913	-0.271498
0.753429	-1.694739
0.485060	-1.281154
0.694351	-0.666874
0.636312	0.107855
0.478537	0.301693
0.382960	-0.329186
0.355809	0.248851
0.583929	0.686950
1.365904	0.061315
1.644620	-0.362467
0.973010	-0.229896
1.104501	1.223502
1.517823	1.193002
0.905995	1.073409
0.831583	0.422656
-0.344498	-0.868470
-0.724428	-0.745823
-0.410441	-0.488477
0.217239	-0.473171
0.374625	-0.645569
0.735472	-0.337915
0.908273	0.098417
0.857482	0.455839
1.019629	0.463438
1.294007	-0.146776
0.485027	-1.002357
-0.137013	-0.566864
-0.369422	-1.090398
-0.493609	-2.140831
-0.319872	-1.977248
-0.550857	-2.220654
-1.200109	-1.187659
-0.986902	0.256856
-1.514183	0.042309
-1.941763	-0.112302
-0.366175	0.016496
0.294117	0.459436
0.164606	-0.088081
0.552113	-0.236030
0.441296	-0.188421
-0.093315	0.337555
-0.481432	0.904162
-0.473064	0.525561
0.080267	-0.151980
0.715498	-0.949099
1.047268	-0.613396
0.847661	-1.722847
0.506896	-1.706359
-0.269693	-0.653574
-1.021776	0.006960
-1.029534	0.526292
-1.027462	1.121664
-1.355707	1.206316
-1.252064	0.439683
-1.532426	0.055544
-0.667460	1.202960
0.041697	-0.698807
0.501670	0.569959
0.970696	-0.036941
0.352290	-1.854754
-0.191590	-1.624124
-0.415372	-0.857811
-0.678836	-0.695078
-0.655154	-0.851542
-0.355601	-0.686040
-0.097985	-0.787008
-0.733387	1.405956
-0.080021	0.858984
-0.203782	-0.759066
-1.006572	-0.780067
-0.800712	0.581286
-0.525375	0.242278
-0.209948	-1.377961
-0.296428	-0.777934
-1.144016	-0.455930
-0.408081	-1.228178
-0.528836	-1.244696
-1.419480	-0.251509
-1.483647	-1.125459
-0.251262	0.293438
0.031553	2.165081
0.609669	1.933336
0.113116	1.151266
-0.707564	1.202539
-0.651425	0.491282
-0.922325	0.927219
-1.026991	1.777294
-0.716805	1.015971
1.001364	-1.488314
0.657410	-2.711041
0.006760	-1.321887
-1.664181	0.992727
-2.450010	1.568206
-2.074968	1.247386
-2.044964	1.300496
-0.742197	0.914282
0.541742	0.213083
-0.389998	-1.238592
0.546107	-1.304139
0.684643	-2.208765
0.478435	-2.602699
-1.392978	-1.207156
-0.421195	0.074299
1.232861	-3.189138
-2.426735	1.230949
-1.747936	2.456054
0.616541	-0.277123
-0.442858	0.639018
-0.701014	0.572748
